time,data,src
34594337767.18822,0.00000,uSimMarineV22
34594337767.42068,0.00000,uSimMarineV22
34594337767.671295,0.00000,uSimMarineV22
34594337767.8983,0.00000,uSimMarineV22
34594337768.14934,0.00000,uSimMarineV22
34594337768.14934,0.00000,uSimMarineV22
34594337768.3821,0.00000,uSimMarineV22
34594337768.63306,0.00000,uSimMarineV22
34594337768.88493,0.00000,uSimMarineV22
34594337769.11522,0.00000,uSimMarineV22
34594337769.356964,0.00000,uSimMarineV22
34594337769.594025,0.00000,uSimMarineV22
34594337769.83018,0.00000,uSimMarineV22
34594337770.0592,0.00000,uSimMarineV22
34594337770.30201,0.00000,uSimMarineV22
34594337770.5528,0.00000,uSimMarineV22
34594337770.7864,0.00000,uSimMarineV22
34594337771.03764,0.00000,uSimMarineV22
34594337771.26994,0.00000,uSimMarineV22
34594337771.50898,0.00000,uSimMarineV22
34594337771.73515,0.00000,uSimMarineV22
34594337771.96412,0.00000,uSimMarineV22
34594337772.2129,0.00000,uSimMarineV22
34594337772.46162,0.00000,uSimMarineV22
34594337772.71158,0.00000,uSimMarineV22
34594337772.96051,0.00000,uSimMarineV22
34594337773.17619,0.00000,uSimMarineV22
34594337773.41592,0.00000,uSimMarineV22
34594337773.65964,0.00000,uSimMarineV22
34594337773.890564,0.00000,uSimMarineV22
34594337774.141174,0.00000,uSimMarineV22
34594337774.39174,0.00000,uSimMarineV22
34594337774.633896,0.00000,uSimMarineV22
34594337774.88485,0.00000,uSimMarineV22
34594337775.13583,0.00000,uSimMarineV22
34594337775.359024,0.00000,uSimMarineV22
34594337775.60434,0.00000,uSimMarineV22
34594337775.841324,0.00000,uSimMarineV22
34594337776.09203,0.00000,uSimMarineV22
34594337776.32666,0.00000,uSimMarineV22
34594337776.55349,0.00000,uSimMarineV22
34594337776.78714,0.00000,uSimMarineV22
34594337777.0214,0.00000,uSimMarineV22
34594337777.27214,0.00000,uSimMarineV22
34594337777.522804,0.00000,uSimMarineV22
34594337777.7744,0.00000,uSimMarineV22
34594337778.02464,0.00000,uSimMarineV22
34594337778.27556,0.00000,uSimMarineV22
34594337778.520424,0.00000,uSimMarineV22
34594337778.77179,0.00000,uSimMarineV22
34594337779.0235,0.00000,uSimMarineV22
34594337779.274254,0.00000,uSimMarineV22
34594337779.52525,0.00000,uSimMarineV22
34594337779.77626,0.00000,uSimMarineV22
34594337780.00679,0.00000,uSimMarineV22
34594337780.22036,0.00000,uSimMarineV22
34594337780.47147,0.00000,uSimMarineV22
34594337780.71232,0.00000,uSimMarineV22
34594337780.94886,0.00000,uSimMarineV22
34594337781.19968,0.00000,uSimMarineV22
34594337781.42989,0.00000,uSimMarineV22
34594337781.68121,0.00000,uSimMarineV22
34594337781.93226,0.00000,uSimMarineV22
34594337782.15849,0.00000,uSimMarineV22
34594337782.40976,0.00000,uSimMarineV22
34594337782.66118,0.00000,uSimMarineV22
34594337782.91201,0.00000,uSimMarineV22
34594337783.16346,0.00000,uSimMarineV22
34594337783.414276,0.00000,uSimMarineV22
34594337783.63004,0.00000,uSimMarineV22
34594337783.880936,0.00000,uSimMarineV22
34594337784.131996,0.00000,uSimMarineV22
34594337784.383705,0.00000,uSimMarineV22
34594337784.63524,0.00000,uSimMarineV22
34594337784.88575,0.00000,uSimMarineV22
34594337785.13649,0.00000,uSimMarineV22
34594337785.38794,0.00000,uSimMarineV22
34594337785.61927,0.00000,uSimMarineV22
34594337785.86726,0.00000,uSimMarineV22
34594337786.106735,0.00000,uSimMarineV22
34594337786.35817,0.00000,uSimMarineV22
34594337786.60936,0.00000,uSimMarineV22
34594337786.86047,0.00000,uSimMarineV22
34594337787.11188,0.00000,uSimMarineV22
34594337787.36198,0.00000,uSimMarineV22
34594337787.5929,0.00000,uSimMarineV22
34594337787.831154,0.00000,uSimMarineV22
34594337788.058784,0.00000,uSimMarineV22
34594337788.31015,0.00000,uSimMarineV22
34594337788.5542,0.00000,uSimMarineV22
34594337788.805664,0.00000,uSimMarineV22
34594337789.044044,0.00000,uSimMarineV22
34594337789.2841,0.00000,uSimMarineV22
34594337789.53571,0.00000,uSimMarineV22
34594337789.78618,0.00000,uSimMarineV22
34594337790.03706,0.00000,uSimMarineV22
34594337790.2708,0.00000,uSimMarineV22
34594337790.51479,0.00000,uSimMarineV22
34594337790.76471,0.00000,uSimMarineV22
34594337791.01255,0.00000,uSimMarineV22
34594337791.26342,0.00000,uSimMarineV22
34594337791.51463,0.00000,uSimMarineV22
34594337791.7653,0.00000,uSimMarineV22
34594337792.01606,0.00000,uSimMarineV22
34594337792.256256,0.00000,uSimMarineV22
34594337792.48186,0.00000,uSimMarineV22
34594337792.7167,0.00000,uSimMarineV22
34594337792.95112,0.00000,uSimMarineV22
34594337793.20092,0.00000,uSimMarineV22
34594337793.45102,0.00000,uSimMarineV22
34594337793.7025,0.00000,uSimMarineV22
34594337793.954056,0.00000,uSimMarineV22
34594337794.20488,0.00000,uSimMarineV22
34594337794.455215,0.00000,uSimMarineV22
34594337794.69875,0.00000,uSimMarineV22
34594337794.93114,0.00000,uSimMarineV22
34594337795.174225,0.00000,uSimMarineV22
34594337795.42479,0.00000,uSimMarineV22
34594337795.65667,0.00000,uSimMarineV22
34594337795.90288,0.00000,uSimMarineV22
34594337796.15468,0.00000,uSimMarineV22
34594337796.39554,0.00000,uSimMarineV22
34594337796.64803,0.00000,uSimMarineV22
34594337796.95022,0.00000,uSimMarineV22
34594337797.32095,0.00000,uSimMarineV22
34594337797.57151,0.00000,uSimMarineV22
34594337797.82317,0.00000,uSimMarineV22
34594337798.11779,0.00000,uSimMarineV22
34594337798.3695,0.00000,uSimMarineV22
34594337798.59688,0.00000,uSimMarineV22
34594337798.83714,0.00000,uSimMarineV22
34594337799.08891,0.00000,uSimMarineV22
34594337799.338844,0.00000,uSimMarineV22
34594337799.589905,0.00000,uSimMarineV22
34594337799.84071,0.00000,uSimMarineV22
34594337800.09187,0.00000,uSimMarineV22
34594337800.343544,0.00000,uSimMarineV22
34594337800.59514,0.00000,uSimMarineV22
34594337800.84624,0.00000,uSimMarineV22
34594337801.09266,0.00000,uSimMarineV22
34594337801.343834,0.00000,uSimMarineV22
34594337801.59524,0.00000,uSimMarineV22
34594337801.82464,0.00000,uSimMarineV22
34594337802.0757,0.00000,uSimMarineV22
34594337802.3267,0.00000,uSimMarineV22
34594337802.5731,0.00000,uSimMarineV22
34594337802.81908,0.00000,uSimMarineV22
34594337803.07062,0.00000,uSimMarineV22
34594337803.30777,0.00000,uSimMarineV22
34594337803.55967,0.00000,uSimMarineV22
34594337803.81942,0.00000,uSimMarineV22
34594337804.067505,0.00000,uSimMarineV22
34594337804.32362,0.00000,uSimMarineV22
34594337804.67464,0.00000,uSimMarineV22
34594337804.9107,0.00000,uSimMarineV22
34594337805.14908,0.00000,uSimMarineV22
34594337805.37758,0.00000,uSimMarineV22
34594337805.629,0.00000,uSimMarineV22
34594337805.87698,0.00000,uSimMarineV22
34594337806.1131,0.00000,uSimMarineV22
34594337806.3595,0.00000,uSimMarineV22
34594337806.611664,0.00000,uSimMarineV22
34594337806.85616,0.00000,uSimMarineV22
34594337807.10791,0.00000,uSimMarineV22
34594337807.33741,0.00000,uSimMarineV22
34594337807.58963,0.00000,uSimMarineV22
34594337807.80082,0.00000,uSimMarineV22
34594337808.04504,0.00000,uSimMarineV22
34594337808.29506,0.00000,uSimMarineV22
34594337808.546074,0.00000,uSimMarineV22
34594337808.79066,0.00000,uSimMarineV22
34594337809.0421,0.00000,uSimMarineV22
34594337809.29335,0.00000,uSimMarineV22
34594337809.54438,0.00000,uSimMarineV22
34594337809.77916,0.00000,uSimMarineV22
34594337810.03048,0.00000,uSimMarineV22
34594337810.280365,0.00000,uSimMarineV22
34594337810.53141,0.00000,uSimMarineV22
34594337810.75523,0.00000,uSimMarineV22
34594337810.99355,0.00000,uSimMarineV22
34594337811.223114,0.00000,uSimMarineV22
34594337811.47448,0.00000,uSimMarineV22
34594337811.71539,0.00000,uSimMarineV22
34594337811.966034,0.00000,uSimMarineV22
34594337812.21481,0.00000,uSimMarineV22
34594337812.44867,0.00000,uSimMarineV22
34594337812.70028,0.00000,uSimMarineV22
34594337812.952034,0.00000,uSimMarineV22
34594337813.171936,0.00000,uSimMarineV22
34594337813.43132,0.00000,uSimMarineV22
34594337813.68491,0.00000,uSimMarineV22
34594337813.961685,0.00000,uSimMarineV22
34594337814.188736,0.00000,uSimMarineV22
34594337814.439156,0.00000,uSimMarineV22
34594337814.66185,0.00000,uSimMarineV22
34594337814.9002,0.00000,uSimMarineV22
34594337815.121254,0.00000,uSimMarineV22
34594337815.3762,0.00000,uSimMarineV22
34594337815.611,0.00000,uSimMarineV22
34594337815.83714,0.00000,uSimMarineV22
34594337816.07861,0.00000,uSimMarineV22
34594337816.33149,0.00000,uSimMarineV22
34594337816.57832,0.00000,uSimMarineV22
34594337816.83022,0.00000,uSimMarineV22
34594337817.08231,0.00000,uSimMarineV22
34594337817.32522,0.00000,uSimMarineV22
34594337817.556694,0.00000,uSimMarineV22
34594337817.7765,0.00000,uSimMarineV22
34594337818.02794,0.00000,uSimMarineV22
34594337818.27998,0.00000,uSimMarineV22
34594337818.53199,0.00000,uSimMarineV22
34594337818.782776,0.00000,uSimMarineV22
34594337819.03386,0.00000,uSimMarineV22
34594337819.27052,0.00000,uSimMarineV22
34594337819.50375,0.00000,uSimMarineV22
34594337819.744156,0.00000,uSimMarineV22
34594337819.9516,0.00000,uSimMarineV22
34594337820.20238,0.00000,uSimMarineV22
34594337820.4536,0.00000,uSimMarineV22
34594337820.70456,0.00000,uSimMarineV22
34594337820.92698,0.00000,uSimMarineV22
34594337821.17762,0.00000,uSimMarineV22
34594337821.41906,0.00000,uSimMarineV22
34594337821.66983,0.00000,uSimMarineV22
34594337821.92074,0.00000,uSimMarineV22
34594337822.17148,0.00000,uSimMarineV22
34594337822.40934,0.00000,uSimMarineV22
34594337822.648254,0.00000,uSimMarineV22
34594337822.89909,0.00000,uSimMarineV22
